31
85
65
53
78
34
81
28
76
27
26
44
12
91
22
93
47
1
52
13
16
6
86
3
20
40
94
57
54
96
48
5
19
92
64
41
43
15
37
61
88
17
9
72
35
4
55
59
8
39
23
49
7
84
87
51
69
97
63
10
77
50
45
38
82
80
73
25
24
70
62
95
29
21
98
60
90
32
75
56
58
11
33
83
71
68
14
42
79
2
99
30
66
46
67
0
18
74
36
89
