833
148
463
471
540
392
623
243
31
85
137
808
65
883
53
255
804
481
970
133
296
472
853
78
918
513
613
633
362
961
673
375
876
976
108
744
950
683
155
34
211
642
368
193
530
115
101
126
772
81
830
939
28
210
183
436
762
784
412
406
300
842
76
667
723
914
688
26
27
501
626
332
831
44
271
192
811
606
806
103
460
329
12
984
973
350
223
860
602
417
548
388
91
409
663
926
333
707
601
222
875
22
128
209
604
372
330
685
122
319
493
625
686
230
93
190
233
225
232
157
758
924
725
246
476
861
367
111
224
654
519
47
140
177
711
827
152
132
665
671
444
618
185
694
305
747
353
325
291
603
660
473
581
748
146
""
512
1
206
896
52
768
777
770
212
715
274
442
182
689
13
440
734
218
280
6
86
16
760
636
168
205
572
887
852
3
142
925
178
328
867
308
20
40
164
470
169
500
479
283
139
340
881
431
94
402
432
250
377
57
920
868
570
647
966
306
983
676
923
919
120
54
634
646
491
96
871
620
776
452
732
48
266
507
650
544
5
163
191
268
709
279
19
430
989
397
92
419
560
415
644
826
117
64
227
504
41
425
154
904
309
347
607
484
447
455
43
15
845
511
262
112
269
327
615
165
666
366
843
675
179
207
189
862
489
37
383
61
127
461
819
502
88
197
979
903
462
318
107
202
263
619
891
17
9
552
609
72
505
175
423
695
721
850
381
35
614
761
503
583
610
310
742
485
900
870
834
456
733
884
948
441
217
960
823
307
766
537
326
114
220
173
813
301
713
669
494
4
55
59
684
445
100
8
450
449
930
717
241
687
161
987
23
39
922
679
981
719
49
176
672
7
162
637
549
877
514
130
624
244
446
648
84
720
136
824
314
247
627
87
649
171
434
443
343
273
428
51
994
277
465
331
194
821
532
706
69
166
129
467
448
97
400
661
524
264
234
312
869
63
403
509
907
102
10
77
814
50
771
518
750
267
404
527
45
769
216
812
952
759
320
38
261
418
82
181
249
510
167
703
576
80
240
25
73
427
245
763
113
237
645
24
160
818
70
408
921
62
121
125
730
156
480
219
967
143
697
95
482
968
411
477
740
29
651
226
390
741
464
21
214
653
710
323
550
352
492
866
678
98
714
933
345
490
287
790
752
767
809
990
90
32
60
622
371
75
630
621
469
662
203
221
782
457
141
414
433
608
151
801
943
978
200
145
272
109
56
940
378
487
213
228
534
478
303
426
718
807
170
708
702
668
304
783
611
105
913
753
58
188
726
33
11
575
421
781
204
888
83
110
150
369
413
825
541
71
68
106
260
525
116
147
910
14
546
600
805
317
638
424
975
123
971
379
832
342
373
270
284
690
242
199
135
499
248
902
42
466
119
566
506
909
337
79
2
201
803
778
131
962
276
149
820
365
773
905
529
118
722
124
281
30
985
99
652
901
313
302
184
66
682
700
405
915
46
67
605
275
186
802
311
628
681
632
174
215
410
562
172
716
864
252
144
420
153
705
670
949
18
947
475
138
74
934
104
643
483
917
468
932
180
134
584
878
407
521
617
963
701
36
187
208
89
401
422
